num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
90,61,31,0,0,0,3,0,0
120,77,24,0,0,0,7,0,0
260,129,78,0,0,6,37,0,0
498,254,8,0,0,0,249,0,1
134,94,49,0,0,0,6,1,0
103,76,31,0,0,0,3,0,1
117,87,26,0,0,0,10,1,1
903,490,268,0,0,0,167,2,1
28,26,4,0,0,0,5,0,0
48,42,18,0,0,0,7,0,0
208,97,54,0,0,0,12,0,0
240,140,96,0,0,0,3,0,0
158,104,61,0,0,0,7,0,0
173,106,55,0,0,0,13,0,0
100,72,35,1,1,1,6,0,1
32,30,14,0,0,0,0,0,0
44,39,12,0,0,0,1,0,1
120,82,48,0,0,3,4,0,0
86,70,32,0,0,0,10,0,0
124,80,62,0,0,0,1,0,0
93,57,29,0,0,0,14,0,0
145,102,45,0,0,0,12,0,0
340,212,88,2,1,1,17,0,0
1942,588,726,0,0,1,140,1,0
41,34,10,0,0,0,7,0,0
533,208,153,1,1,0,74,0,0
81,52,35,0,0,0,0,1,0
1866,667,511,17,8,18,155,2,0
676,350,250,0,0,0,21,1,0
165,101,51,0,0,1,18,0,0
68,45,16,0,0,0,4,0,0
57,49,18,0,0,2,9,0,0
196,125,49,0,0,0,38,0,1
805,336,234,1,1,43,76,2,0
79,59,19,0,0,0,9,0,0
110,81,27,0,0,0,14,1,0
130,84,48,1,1,3,16,0,0
332,180,108,0,0,8,24,0,0
142,89,46,0,0,1,6,0,0
50,46,3,0,0,0,9,0,0
389,223,124,1,1,1,26,0,0
238,124,92,0,0,0,7,0,1
210,107,79,0,0,0,15,0,0
301,87,48,0,0,0,87,0,0
268,119,81,0,0,0,10,0,0
159,123,35,0,0,0,17,0,0
750,211,43,0,0,3,98,0,0
95,74,33,0,0,0,0,0,1
46,35,9,0,0,1,6,0,0
31,26,5,0,0,2,10,0,0
110,74,38,0,0,0,5,0,0
132,77,17,0,0,20,38,0,0
336,142,74,0,0,0,44,1,0
132,72,43,0,0,0,9,0,0
86,67,30,0,0,0,1,1,0
28,27,6,0,0,0,3,0,0
80,62,34,0,0,0,4,0,0
33,28,6,0,0,1,0,0,0
32,30,3,1,1,2,8,0,0
110,80,31,0,0,0,12,1,0
64,45,14,0,0,0,15,0,0
119,80,47,0,0,0,3,0,0
17,17,0,0,0,1,2,0,0
45,45,4,0,0,0,14,0,1
41,34,3,0,0,0,10,0,0
187,99,77,0,0,0,0,0,0
56,44,18,0,0,0,2,0,0
576,258,183,1,1,1,15,0,0
39,29,14,0,0,0,3,1,0
310,128,83,0,0,2,15,0,0
74,55,19,0,0,2,9,1,0
224,142,94,2,2,0,17,0,0
1758,624,576,0,0,2,64,0,0
596,267,171,6,2,11,35,0,0
331,191,92,0,0,0,44,0,0
69,55,22,1,1,0,8,0,0
635,313,246,0,0,2,17,0,0
76,57,14,1,1,4,17,0,0
170,107,56,0,0,1,6,1,0
45,42,11,0,0,0,4,0,0
115,81,46,0,0,0,4,0,0
61,45,20,0,0,0,4,0,0
396,198,140,1,1,0,22,0,0
270,180,64,1,1,1,34,0,0
101,77,37,0,0,0,4,0,0
669,218,207,0,0,13,11,0,0
96,72,41,0,0,2,5,0,0
60,50,14,0,0,2,6,0,0
116,76,21,1,1,1,8,1,1
54,33,8,0,0,0,15,0,0
195,104,87,0,0,0,0,0,0
237,142,87,0,0,0,13,1,0
351,169,107,0,0,0,28,1,0
525,302,134,1,1,0,23,1,0
40,29,12,0,0,0,4,0,0
1579,478,417,20,3,2,93,2,0
56,45,24,0,0,0,2,0,0
189,109,70,0,0,0,6,0,0
81,65,20,0,0,0,3,0,0
71,64,9,0,0,0,16,0,1
143,107,41,0,0,0,6,1,0
1202,449,451,1,1,34,63,1,0
210,123,76,2,2,0,9,0,0
20,18,5,0,0,0,4,0,1
90,70,26,0,0,0,7,0,1
42,26,13,0,0,0,1,0,1
55,35,24,0,0,0,3,0,0
928,389,279,12,3,4,73,0,0
98,72,34,0,0,0,3,0,0
527,190,176,0,0,0,6,1,0
313,165,123,0,0,0,10,0,0
2724,990,776,0,0,0,205,2,1
89,55,36,0,0,0,10,0,0
236,145,79,2,2,0,25,1,0
35,32,14,0,0,0,4,0,0
735,308,228,0,0,0,58,2,1
417,181,134,0,0,14,21,0,0
139,88,32,0,0,0,41,0,0
292,163,61,0,0,0,72,0,0
80,59,23,0,0,0,3,0,1
298,162,128,0,0,0,11,0,0
61,50,18,0,0,1,2,0,0
510,239,158,2,2,1,9,1,0
471,255,119,0,0,0,19,1,0
396,204,112,0,0,0,43,0,0
42,41,3,0,0,0,6,0,1
187,114,51,0,0,0,13,0,0
46,46,2,0,0,0,10,0,1
46,41,17,0,0,0,2,0,1
68,55,20,0,0,0,6,0,0
134,101,45,0,0,0,7,1,0
131,84,51,0,0,0,15,0,0
183,124,46,0,0,0,27,0,1
172,90,64,1,1,0,7,0,1
129,80,30,0,0,1,12,1,0
252,137,89,1,1,1,3,0,1
270,158,108,0,0,1,3,0,0
1644,309,440,3,3,87,199,0,0
236,138,71,0,0,0,14,1,0
21,18,0,1,1,0,9,0,0
464,364,41,0,0,0,111,0,0
51,44,15,0,0,0,2,0,0
247,138,74,4,1,3,22,1,0
256,105,76,0,0,0,38,0,0
38,34,0,0,0,0,3,0,0
286,125,66,0,0,1,29,0,0
108,85,40,0,0,0,2,0,1
221,141,62,3,3,0,10,0,1
36,29,15,0,0,0,3,0,0
128,92,41,0,0,4,9,0,0
39,35,15,0,0,0,1,0,0
35,26,15,0,0,0,2,0,0
392,194,150,0,0,1,13,0,0
996,446,305,7,5,2,65,1,0
147,94,60,0,0,0,5,0,0
389,205,84,2,2,2,58,0,0
358,182,92,0,0,26,75,0,0
107,71,22,0,0,6,13,1,0
228,166,49,0,0,0,6,0,0
209,137,22,1,1,1,26,0,0
214,120,59,0,0,6,29,0,0
76,54,22,0,0,0,7,1,0
263,142,97,0,0,0,32,0,0
600,261,152,11,3,6,45,3,0
68,40,9,0,0,0,11,1,1
253,125,93,0,0,0,9,0,0
53,42,21,0,0,0,1,1,0
44,40,12,0,0,0,1,0,0
284,162,81,7,6,1,34,0,1
58,42,23,0,0,0,4,1,0
86,65,11,0,0,0,9,0,0
2086,725,671,0,0,1,130,1,0
55,48,14,0,0,1,6,0,0
57,35,14,0,0,4,5,0,0
124,83,50,0,0,0,9,0,0
264,127,88,0,0,0,22,0,0
183,111,74,0,0,0,23,0,0
105,78,31,0,0,0,4,0,0
688,402,170,0,0,0,51,1,1
26,23,2,2,2,0,10,0,0
249,130,109,0,0,1,9,0,0
113,98,2,0,0,0,23,0,0
197,131,57,0,0,0,7,0,1
247,145,103,0,0,2,9,0,0
122,81,48,1,1,1,3,0,0
593,306,155,15,2,1,81,1,0
152,91,43,0,0,0,8,0,1
144,102,56,0,0,2,7,0,0
311,168,129,0,0,0,16,0,0
53,36,9,1,1,0,2,0,0
157,114,32,0,0,1,13,0,0
17,17,9,0,0,0,1,0,0
1223,488,410,0,0,2,92,2,0
90,59,33,0,0,1,1,0,0
5773,1400,1375,115,73,3,512,2,0
416,224,81,0,0,2,46,0,0
136,89,50,0,0,0,10,1,0
231,133,55,3,2,0,19,0,0
104,81,34,0,0,0,4,0,1
181,117,46,0,0,0,27,0,0
1228,363,431,1,1,28,87,0,0
64,50,25,0,0,0,8,0,0
157,103,51,0,0,0,6,0,1
1380,532,414,0,0,1,150,1,0
114,82,31,0,0,0,15,0,0
252,181,5,0,0,0,54,0,1
280,156,111,0,0,2,11,0,0
50,37,10,0,0,0,2,0,0
178,118,39,3,2,1,22,0,0
65,51,17,0,0,2,5,0,0
123,72,32,0,0,0,16,0,0
174,106,58,0,0,5,11,0,0
1557,382,376,12,1,1,127,2,0
143,95,50,0,0,0,13,0,0
480,241,123,11,3,0,51,2,0
314,210,84,0,0,0,33,0,1
78,59,23,0,0,0,14,1,0
115,84,44,0,0,0,10,0,0
21,19,1,0,0,1,4,0,0
383,132,38,0,0,0,25,2,0
446,217,159,0,0,6,24,1,0
218,128,76,0,0,0,15,0,0
44,39,12,0,0,0,2,0,1
77,61,26,0,0,0,2,0,1
46,39,8,0,0,0,2,1,0
106,75,27,0,0,4,12,0,0
146,101,32,0,0,0,21,0,0
142,92,39,0,0,0,14,0,0
110,81,49,0,0,0,4,0,0
112,80,25,0,0,0,7,0,1
96,62,30,1,1,1,14,1,0
541,283,159,0,0,0,62,2,1
181,102,75,0,0,0,2,0,0
41,37,19,0,0,0,0,0,0
582,236,222,0,0,0,30,0,0
645,119,44,1,1,14,231,0,0
388,177,108,1,1,3,24,0,0
667,299,210,0,0,0,25,0,0
109,66,35,0,0,0,8,0,1
86,63,32,0,0,0,8,1,0
103,75,33,0,0,2,9,0,0
545,214,182,1,1,1,50,0,0
336,197,90,1,1,1,37,1,0
604,276,65,0,0,2,252,1,0
128,80,52,0,0,0,10,0,0
127,94,36,0,0,0,16,1,0
100,81,29,0,0,0,8,1,0
267,178,75,0,0,0,31,0,0
401,190,130,1,1,4,30,1,0
1248,604,264,0,0,1,168,2,0
212,144,30,0,0,0,7,0,0
75,62,28,0,0,0,5,0,0
88,75,16,0,0,0,11,0,0
109,79,48,0,0,0,3,0,0
3535,1316,946,17,15,13,290,0,0
35,30,7,0,0,1,0,0,0
386,135,47,0,0,7,151,0,0
105,82,21,0,0,0,7,0,1
363,195,118,0,0,0,45,0,0
1494,534,534,6,6,1,34,1,1
209,97,53,0,0,1,24,1,0
259,155,65,0,0,5,18,0,0
196,115,40,0,0,5,21,1,0
2561,956,236,0,0,0,561,1,1
182,119,56,4,2,0,11,0,0
237,159,26,2,2,26,68,1,0
226,120,10,0,0,44,65,1,0
71,55,26,0,0,0,3,1,0
29,23,17,0,0,0,3,0,0
49,40,9,1,1,2,12,0,0
248,142,76,0,0,0,14,0,0
184,112,65,1,1,0,3,1,0
398,197,175,0,0,2,18,0,0
158,98,25,0,0,0,39,0,0
8786,2196,2610,3,3,1,288,1,0
94,70,32,0,0,0,1,1,0
100,73,32,0,0,2,8,0,0
221,139,60,0,0,0,14,0,1
332,271,35,0,0,0,61,0,0
113,87,36,0,0,3,10,0,0
144,101,61,0,0,1,7,1,0
1487,494,602,0,0,0,16,2,1
256,163,101,0,0,0,15,0,0
47,37,9,0,0,0,5,0,1
85,46,19,0,0,0,10,0,0
128,77,3,0,0,0,60,0,1
47,40,11,0,0,0,1,0,0
1286,522,450,0,0,0,127,2,1
46,41,17,0,0,0,6,0,1
149,110,36,4,4,2,23,0,0
45,39,12,0,0,0,7,0,1
127,72,31,0,0,3,11,0,0
39,35,18,1,1,0,0,0,0
172,117,59,0,0,0,13,0,0
362,189,115,0,0,0,19,0,0
291,162,111,0,0,0,20,0,0
110,68,35,0,0,0,3,0,0
82,66,20,1,1,1,5,0,0
40,37,8,0,0,0,7,0,1
1972,622,655,0,0,0,41,2,1
220,132,79,0,0,0,20,0,0
50,47,18,0,0,0,3,0,0
18,16,6,0,0,0,3,0,1
389,210,145,3,3,1,25,2,1
74,51,18,0,0,0,11,0,0
32,26,14,0,0,0,0,0,0
260,145,98,0,0,0,19,0,0
951,421,371,0,0,0,12,3,1
298,180,106,0,0,0,6,0,0
278,152,108,0,0,0,8,1,0
92,68,34,0,0,0,4,0,0
218,116,39,0,0,0,60,0,0
35,35,0,0,0,0,27,0,1
27,22,0,1,1,1,11,0,0
12,10,1,0,0,0,2,0,0
238,152,61,0,0,1,23,0,0
43,33,17,0,0,0,0,0,0
42,36,5,0,0,0,4,0,0
509,248,169,6,6,3,9,0,1
21,21,7,0,0,0,0,0,0
268,159,55,0,0,2,34,0,0
117,90,53,0,0,0,14,0,1
44,36,14,1,1,0,0,0,1
75,59,23,0,0,3,7,0,0
14,9,0,1,1,1,3,1,0
137,90,44,0,0,0,1,1,0
476,189,155,0,0,0,69,0,0
354,194,115,0,0,5,24,0,0
39,30,14,0,0,0,0,0,0
53,39,11,2,1,1,4,0,0
119,80,44,0,0,0,5,0,0
616,251,101,0,0,2,130,1,0
814,261,234,0,0,0,87,0,0
154,93,49,0,0,0,7,0,1
207,111,49,0,0,0,27,0,0
158,96,39,0,0,1,23,0,0
261,177,50,0,0,2,27,1,0
168,81,4,0,0,0,80,0,0
55,46,13,0,0,1,5,0,0
591,283,233,0,0,0,19,0,0
116,93,28,0,0,0,13,1,1
489,251,186,1,1,3,20,1,1
215,131,63,5,4,3,13,0,0
48,39,9,1,1,0,2,0,1
70,55,25,0,0,0,7,0,0
339,175,110,0,0,3,40,0,0
147,93,42,1,1,1,12,1,0
995,412,302,1,1,0,47,2,0
637,265,178,0,0,7,76,0,0
46,42,14,0,0,0,2,1,0
183,130,39,1,1,2,11,2,0
43,39,15,0,0,0,2,0,0
1916,764,427,0,0,12,343,1,0
236,136,86,0,0,0,6,0,0
56,43,15,0,0,0,6,0,0
1128,398,390,0,0,19,62,0,0
64,58,8,0,0,1,10,0,0
60,46,18,0,0,1,11,0,0
390,164,36,0,0,0,69,0,0
121,78,46,0,0,2,6,1,0
40,34,13,0,0,0,6,0,0
74,57,23,0,0,0,2,0,0
123,93,31,0,0,1,13,0,0
297,132,77,0,0,0,34,0,0
49,42,16,0,0,0,2,0,1
448,199,125,0,0,15,25,0,0
620,302,225,0,0,1,30,0,0
54,47,21,0,0,0,10,0,0
360,134,102,0,0,0,25,1,0
74,58,25,0,0,0,0,0,1
301,181,104,5,3,2,21,0,0
2721,700,430,64,4,6,461,0,0
194,119,46,0,0,0,22,0,0
67,49,12,4,3,1,13,0,0
135,87,50,0,0,2,11,1,0
102,68,6,0,0,0,27,0,1
173,105,52,4,2,0,10,0,0
241,137,88,0,0,0,19,0,0
180,128,52,0,0,0,10,0,0
374,168,93,0,0,3,34,0,0
57,49,18,0,0,0,2,0,1
620,274,242,0,0,0,19,0,1
482,236,157,0,0,13,43,1,0
95,74,37,0,0,0,3,0,0
318,207,104,0,0,0,38,0,1
108,72,46,0,0,1,3,1,0
138,71,31,0,0,0,25,0,0
182,108,67,0,0,1,11,1,0
515,213,186,0,0,0,47,0,0
337,180,144,0,0,0,4,0,0
73,46,36,0,0,0,3,0,0
128,80,21,0,0,0,13,1,0
149,94,63,0,0,0,3,0,1
103,71,44,0,0,0,5,0,0
205,172,43,0,0,0,26,0,0
301,132,65,14,1,0,44,0,0
230,148,84,0,0,0,3,0,1
19,17,2,0,0,0,6,0,0
1300,628,396,0,0,0,80,1,0
170,119,38,0,0,0,4,1,1
104,81,23,0,0,0,8,0,1
991,457,310,1,1,6,36,0,0
25,21,12,0,0,0,0,1,0
248,136,27,0,0,0,55,1,1
1730,597,588,0,0,0,144,0,0
21,21,5,0,0,0,0,0,0
95,70,41,0,0,0,3,0,0
101,78,31,3,3,2,14,0,1
237,171,82,0,0,0,9,0,1
25,21,5,0,0,0,1,0,0
346,163,115,0,0,0,55,0,0
96,75,18,0,0,1,19,0,0
45,38,11,1,1,0,6,0,0
1345,509,345,25,11,2,137,3,0
31,29,7,0,0,0,0,0,0
321,190,122,0,0,0,7,0,0
2343,655,952,3,3,2,30,1,1
21,20,3,0,0,0,2,0,1
92,59,13,0,0,0,26,0,0
77,56,29,0,0,0,1,0,0
99,79,16,0,0,0,4,0,1
56,52,10,0,0,0,5,0,0
8,4,4,0,0,0,0,0,0
119,84,51,0,0,0,9,0,1
733,312,256,0,0,6,57,1,0
1226,490,443,0,0,0,21,2,1
958,309,314,12,5,20,82,1,0
891,281,157,0,0,1,88,1,0
109,76,41,0,0,2,6,0,0
67,54,17,0,0,0,8,0,0
2716,723,453,64,3,6,454,1,0
39,34,12,0,0,0,1,0,0
451,171,141,0,0,0,53,0,0
241,155,73,2,1,0,14,0,0
270,124,74,2,2,10,29,0,0
129,87,49,0,0,1,6,0,0
39,35,8,0,0,0,12,0,1
474,250,158,0,0,0,17,1,0
213,143,72,0,0,0,2,2,1
468,269,172,0,0,0,59,3,1
93,72,22,0,0,0,14,0,1
88,60,28,0,0,0,4,0,0
39,33,7,0,0,2,6,0,0
116,72,39,0,0,0,0,1,0
168,95,57,0,0,0,1,0,1
279,157,95,1,1,0,9,0,0
92,64,42,0,0,0,0,0,0
13,9,3,1,1,0,2,0,0
99,75,25,0,0,0,4,0,1
24,17,6,0,0,0,0,0,0
84,78,10,0,0,0,15,0,0
691,356,185,15,7,0,51,2,0
155,105,48,0,0,0,5,0,0
454,216,131,0,0,19,32,1,0
165,96,48,1,1,0,9,1,0
213,132,64,0,0,0,19,0,0
135,88,63,0,0,1,0,0,0
1537,618,514,2,2,1,28,4,0
237,118,77,1,1,4,27,0,0
126,90,48,0,0,0,0,0,0
436,242,130,5,5,4,30,1,0
368,148,109,0,0,0,80,1,0
176,117,63,0,0,1,5,0,0
2351,371,257,188,3,0,359,2,0
582,225,171,12,3,6,40,0,0
126,86,29,0,0,5,13,0,0
365,185,104,0,0,7,22,0,0
31,28,15,0,0,0,2,0,0
202,101,8,0,0,0,36,0,1
2005,674,616,13,5,0,72,3,0
229,118,74,4,1,0,9,0,0
148,90,44,0,0,3,7,0,0
51,49,7,1,1,0,2,0,1
38,29,9,0,0,3,5,0,0
52,39,4,3,3,0,7,0,0
374,204,104,0,0,0,18,0,0
21,15,3,0,0,0,11,0,0
945,422,235,20,3,2,93,0,0
270,164,97,0,0,0,7,1,0
94,74,32,1,1,2,11,0,0
30,28,3,0,0,0,7,0,0
476,248,189,0,0,0,7,3,1
48,44,16,0,0,0,2,0,0
31,31,9,0,0,0,3,0,0
109,80,35,3,3,1,12,0,1
65,55,23,0,0,0,5,1,1
786,397,215,12,5,0,59,1,0
201,131,53,7,2,0,18,0,0
761,256,342,0,0,0,33,0,0
13,11,3,0,0,0,1,0,0
197,95,91,0,0,0,2,0,0
835,379,247,14,2,3,29,1,0
199,66,6,0,0,0,48,0,0
544,290,153,0,0,0,30,0,1
403,249,50,2,1,28,86,0,0
239,132,106,0,0,0,9,0,0
262,132,96,5,2,1,13,0,0
179,102,46,0,0,0,19,0,0
237,135,66,0,0,1,12,1,0
141,110,24,0,0,0,12,0,0
55,45,13,0,0,0,5,1,0
127,102,15,0,0,0,33,0,1
99,71,42,0,0,0,1,0,0
146,94,32,2,2,5,27,0,0
38,34,12,0,0,0,5,0,0
98,70,14,0,0,0,3,1,0
697,348,207,0,0,0,55,0,0
736,323,219,0,0,0,78,0,0
88,68,32,0,0,0,15,0,1
151,82,29,0,0,0,33,0,0
1225,583,359,4,1,0,90,0,0
101,84,13,0,0,0,15,0,0
124,49,18,0,0,1,49,0,0
85,73,25,0,0,0,5,0,0
897,389,332,2,1,6,28,0,0
181,96,20,0,0,0,71,0,0
73,63,23,0,0,0,2,1,0
27,20,4,0,0,0,5,0,0
266,129,94,0,0,6,14,0,0
24,21,10,1,1,0,1,0,0
215,103,72,0,0,8,25,0,0
353,183,129,0,0,3,36,0,0
101,83,17,0,0,0,30,0,1
29,28,4,0,0,0,11,0,1
393,173,133,0,0,0,15,1,0
1208,555,391,0,0,0,82,2,0
46,37,20,0,0,0,4,0,0
34,31,13,0,0,0,3,0,0
58,47,8,0,0,3,16,0,0
83,63,34,0,0,0,1,0,0
104,74,24,0,0,1,11,1,0
109,72,38,0,0,0,10,0,1
183,99,76,0,0,4,2,0,0
100,66,31,2,2,3,5,0,0
125,79,45,0,0,0,4,0,0
218,100,31,0,0,35,38,0,0
522,218,221,0,0,0,5,0,1
103,69,42,0,0,0,4,0,0
196,128,62,0,0,0,8,0,0
79,59,28,2,2,3,10,0,1
37,35,17,0,0,0,1,0,0
31,23,11,0,0,0,5,0,0
136,87,45,0,0,0,12,1,0
126,90,25,0,0,2,29,0,0
75,70,18,1,1,0,7,1,0
67,49,24,0,0,0,3,0,0
452,253,140,0,0,0,37,1,0
61,50,18,0,0,0,2,0,1
324,194,116,1,1,0,16,1,0
82,59,39,0,0,0,2,0,0
183,109,79,0,0,0,1,0,0
94,73,23,0,0,0,4,0,1
432,233,168,0,0,0,13,1,0
371,219,90,0,0,25,74,1,0
101,70,45,0,0,0,3,0,0
170,104,48,6,2,1,3,0,1
100,53,30,0,0,1,7,1,0
10,8,2,0,0,0,0,0,1
126,89,34,0,0,1,8,0,0
465,269,151,3,1,0,13,0,0
172,107,56,0,0,6,14,0,0
129,87,35,0,0,0,11,0,0
152,108,50,0,0,0,2,0,1
64,34,16,0,0,0,8,0,0
54,37,17,0,0,0,5,0,0
84,66,31,0,0,0,8,0,0
128,86,57,0,0,0,1,1,0
179,99,57,0,0,0,7,0,0
411,189,164,0,0,1,25,0,0
122,79,56,0,0,0,3,0,0
121,76,48,1,1,0,2,1,1
70,53,24,0,0,0,3,0,1
564,225,233,0,0,7,14,2,0
109,76,25,1,1,4,12,0,0
254,145,71,0,0,0,13,1,1
40,29,17,0,0,0,1,0,0
255,150,88,0,0,1,12,0,0
33,24,13,0,0,0,1,0,0
106,63,29,0,0,0,13,0,0
238,130,65,0,0,0,34,0,0
94,58,26,0,0,0,23,0,0
243,157,68,3,1,1,17,2,0
67,45,20,0,0,0,7,0,0
211,184,13,0,0,0,53,0,0
105,84,32,0,0,0,5,0,1
41,31,0,0,0,0,6,0,0
180,111,59,0,0,0,22,0,0
141,88,4,0,0,13,29,0,0
731,283,256,0,0,4,47,1,0
724,262,231,0,0,24,75,0,0
44,34,18,0,0,0,5,0,0
199,102,49,0,0,5,19,0,0
48,41,14,0,0,2,4,0,0
67,51,29,0,0,0,2,0,0
58,43,12,0,0,1,12,0,0
139,99,43,0,0,3,21,0,0
34,29,8,0,0,1,3,0,0
127,73,50,0,0,0,7,0,0
902,111,74,0,0,0,382,0,1
94,69,32,0,0,0,5,0,0
376,191,94,0,0,0,28,0,0
113,82,24,0,0,2,16,0,0
364,215,104,0,0,4,45,1,0
108,88,22,0,0,1,8,1,0
17,15,4,0,0,0,1,1,0
14,14,2,0,0,0,2,0,1
177,116,53,0,0,1,6,0,0
21,20,3,1,1,0,1,0,0
158,114,57,0,0,0,9,1,1
142,103,45,0,0,0,6,0,0
617,305,214,0,0,0,35,0,0
80,64,33,0,0,0,8,0,1
94,66,36,0,0,0,5,1,0
249,135,28,0,0,0,78,0,0
139,94,46,0,0,0,4,0,0
191,121,76,0,0,1,11,0,0
36,25,2,0,0,0,1,1,1
172,100,61,0,0,0,10,0,0
230,125,78,3,3,0,6,0,0
162,94,52,0,0,0,18,0,0
289,183,93,0,0,0,18,1,1
174,114,53,0,0,0,3,1,1
102,75,39,2,2,0,4,0,1
169,113,44,2,2,6,26,0,0
115,97,20,0,0,0,18,0,1
105,76,49,0,0,0,3,0,0
35,33,14,0,0,0,0,0,0
259,153,88,0,0,1,18,0,0
304,158,80,0,0,2,15,0,0
287,210,20,0,0,0,135,0,1
60,51,15,1,1,2,11,0,0
170,119,8,0,0,0,59,0,1
71,54,26,0,0,2,3,0,1
194,134,71,1,1,3,21,1,0
133,95,53,0,0,0,4,0,0
167,127,43,0,0,0,5,1,1
504,211,161,3,2,1,17,1,0
318,169,94,0,0,0,28,1,0
1299,527,445,0,0,0,26,2,1
18,14,2,0,0,0,6,0,1
69,50,12,0,0,0,22,0,0
92,67,35,0,0,1,4,0,0
131,99,39,0,0,0,10,0,1
77,63,22,0,0,3,11,0,0
447,222,110,0,0,2,44,0,0
157,84,21,0,0,3,36,0,0
334,183,104,0,0,0,23,1,0
160,96,35,0,0,0,10,0,1
319,173,123,0,0,0,5,0,0
28,24,2,1,1,1,4,0,0
274,139,70,0,0,0,19,0,0
1393,853,246,0,0,2,217,0,0
43,37,10,1,1,0,6,0,0
18,17,8,1,1,0,0,0,0
241,149,70,0,0,0,22,0,1
182,105,83,0,0,0,2,0,0
162,99,56,4,2,1,7,0,1
49,33,7,0,0,3,14,0,0
21,20,2,1,1,0,2,0,0
52,49,12,0,0,0,8,0,0
44,42,6,0,0,0,5,0,0
15,13,1,0,0,0,3,0,1
44,36,19,0,0,0,2,0,0
143,86,50,0,0,0,6,1,0
72,57,35,0,0,0,1,0,0
83,64,33,1,1,0,3,0,0
37,27,8,0,0,0,4,0,0
40,33,16,0,0,0,4,0,0
36,29,15,0,0,0,0,0,0
213,135,80,0,0,0,12,0,0
499,128,42,19,3,0,147,1,0
355,198,144,0,0,0,3,1,1
90,64,31,0,0,0,2,0,0
105,71,37,0,0,0,9,0,1
327,170,108,0,0,0,20,0,0
182,101,48,0,0,1,14,0,0
222,126,68,0,0,0,8,1,0
112,70,34,0,0,0,11,0,0
57,47,17,0,0,0,3,0,1
131,83,28,0,0,0,42,0,0
160,96,41,0,0,3,7,0,0
342,149,87,0,0,22,44,0,0
735,347,164,17,3,0,90,2,0
79,64,32,0,0,0,3,0,0
52,41,16,0,0,0,4,0,0
180,120,77,0,0,0,6,0,0
270,134,59,0,0,4,38,0,0
55,43,10,0,0,0,8,0,0
258,134,88,2,1,1,7,1,0
311,160,93,0,0,0,30,0,0
556,238,176,0,0,0,59,0,0
342,189,115,0,0,0,26,1,0
42,35,7,0,0,0,2,0,1
456,221,191,0,0,0,10,3,1
123,74,41,2,2,3,6,0,0
3401,969,1101,6,3,3,71,1,0
309,145,111,1,1,5,16,0,0
534,237,202,0,0,0,14,1,1
188,110,77,0,0,0,5,0,0
115,85,33,0,0,1,7,0,0
309,196,56,1,1,23,52,0,0
303,144,78,1,1,12,30,0,0
101,75,23,0,0,0,18,0,0
56,40,20,0,0,0,4,0,1
63,48,22,0,0,1,2,0,0
305,167,75,0,0,8,62,0,0
65,49,22,0,0,0,0,0,0
79,61,30,0,0,2,6,0,0
222,120,74,0,0,1,13,0,0
233,129,91,0,0,0,5,0,1
56,37,24,0,0,0,3,0,0
318,170,103,1,1,7,25,0,0
398,175,115,0,0,11,26,0,0
59,43,19,0,0,0,2,0,0
1177,299,374,0,0,37,66,2,0
45,44,2,0,0,0,2,0,1
315,179,100,0,0,1,10,0,0
509,205,130,0,0,1,102,1,0
48,29,26,0,0,0,0,0,0
63,55,1,0,0,0,56,0,1
19,19,0,0,0,0,11,0,1
682,306,172,15,3,0,82,2,0
100,64,16,5,3,2,18,0,1
143,93,46,0,0,0,6,0,0
28,25,12,0,0,0,0,0,0
57,46,17,0,0,0,3,0,1
134,93,26,4,3,1,12,0,1
50,43,12,0,0,0,10,0,0
241,140,85,0,0,0,12,0,0
74,59,27,0,0,0,5,0,0
192,123,54,0,0,0,14,0,0
39,31,16,0,0,0,3,0,0
55,47,12,0,0,0,7,0,0
48,43,16,0,0,0,4,0,0
156,103,60,1,1,1,8,0,0
57,39,10,0,0,0,8,0,1
48,41,15,0,0,0,2,0,1
1628,418,423,16,1,1,130,2,0
328,171,142,0,0,2,14,0,0
284,171,115,0,0,0,2,0,1
202,128,84,0,0,0,3,0,0
7127,1606,1657,108,89,3,650,1,0
252,147,94,0,0,0,8,0,0
116,80,33,0,0,3,18,1,0
158,101,50,0,0,0,11,0,0
45,45,0,0,0,0,6,0,1
224,147,55,0,0,8,24,0,0
152,118,50,0,0,0,10,0,0
141,94,48,0,0,1,0,0,0
332,176,130,0,0,3,14,0,0
73,53,33,0,0,0,1,0,0
209,120,56,0,0,0,9,0,0
265,142,79,0,0,1,24,1,0
148,95,59,0,0,1,9,0,0
74,59,25,0,0,1,12,0,0
123,82,41,0,0,2,9,0,0
822,421,271,0,0,25,52,1,0
71,53,19,0,0,3,11,0,0
610,328,188,6,1,3,31,2,0
98,72,35,0,0,0,5,0,0
286,153,83,0,0,9,48,0,0
94,48,18,0,0,0,9,0,0
135,92,55,0,0,0,1,0,0
233,142,68,0,0,0,7,0,0
205,124,70,0,0,0,6,0,0
466,198,161,0,0,7,29,1,0
179,114,61,0,0,0,11,0,0
348,179,70,0,0,2,45,0,0
196,126,64,0,0,0,10,0,0
424,217,170,0,0,0,11,0,0
272,126,96,4,2,3,15,0,0
